beta,seed,model_key,model_label,n,train_m,sigma,K,elite_frac,elite_total_count,elite_unseen_count,train_unique_count,iqp_steps,classical_steps,transformer_variant,transformer_d_model,transformer_heads,transformer_layers,transformer_dim_ff,transformer_epochs,maxent_steps,KL_pstar_to_q,quality_coverage_Q1000,quality_coverage_Q2000,quality_coverage_Q5000
0.8,103,classical_dense_fields_xent,Dense Ising+fields (xent),12,200,1.0,512,0.1,204,128,140,600,600,medium,32,4,1,64,600,600,1.1297728972241354,0.048095528194087245,0.035441585727495194,0.019952900765387097
0.8,103,classical_transformer_mle,AR Transformer (MLE),12,200,1.0,512,0.1,204,128,140,600,600,medium,32,4,1,64,600,600,1.168183996502258,0.04355656336294067,0.0319915359705743,0.01816486054656591
0.8,103,classical_maxent_parity,"MaxEnt parity (P,z)",12,200,1.0,512,0.1,204,128,140,600,600,medium,32,4,1,64,600,600,2.2279812470592457,0.028963959238270803,0.021885746166704027,0.01328924421781722
0.8,104,iqp_parity_mse,IQP (parity),12,200,1.0,512,0.1,204,134,130,600,600,medium,32,4,1,64,600,600,0.42358772847149123,0.07443500239857212,0.04742186444884673,0.02317417420972344
0.8,104,classical_nnn_fields_parity,Ising+fields (NN+NNN),12,200,1.0,512,0.1,204,134,130,600,600,medium,32,4,1,64,600,600,1.1284044162894,0.05756596275394999,0.04104023958766416,0.0222059023349078
0.8,104,classical_dense_fields_xent,Dense Ising+fields (xent),12,200,1.0,512,0.1,204,134,130,600,600,medium,32,4,1,64,600,600,1.103061907091273,0.06093324259656732,0.042458820242087456,0.02245349230691925
0.8,104,classical_transformer_mle,AR Transformer (MLE),12,200,1.0,512,0.1,204,134,130,600,600,medium,32,4,1,64,600,600,1.0204490385557836,0.05505780001183191,0.039512421683600675,0.021469673025780036
0.8,104,classical_maxent_parity,"MaxEnt parity (P,z)",12,200,1.0,512,0.1,204,134,130,600,600,medium,32,4,1,64,600,600,1.9884638373275,0.03434671615240428,0.02558338918024842,0.015010585118858541
0.8,105,iqp_parity_mse,IQP (parity),12,200,1.0,512,0.1,204,137,136,600,600,medium,32,4,1,64,600,600,0.4725661534869851,0.07664037274548802,0.048021155292008684,0.023155915887545737
0.8,105,classical_nnn_fields_parity,Ising+fields (NN+NNN),12,200,1.0,512,0.1,204,137,136,600,600,medium,32,4,1,64,600,600,1.0609294164454657,0.0579837469920687,0.04181430929672589,0.022526669627700387
0.8,105,classical_dense_fields_xent,Dense Ising+fields (xent),12,200,1.0,512,0.1,204,137,136,600,600,medium,32,4,1,64,600,600,1.0499015161136143,0.05867864153557027,0.04184632780950605,0.02237570375557371
0.8,105,classical_transformer_mle,AR Transformer (MLE),12,200,1.0,512,0.1,204,137,136,600,600,medium,32,4,1,64,600,600,1.0001896291292445,0.05054824930231618,0.03576279069731575,0.019300395201018675
0.8,105,classical_maxent_parity,"MaxEnt parity (P,z)",12,200,1.0,512,0.1,204,137,136,600,600,medium,32,4,1,64,600,600,1.9429917990997916,0.031839207607700065,0.02425646659996302,0.01465923895734349
0.8,106,iqp_parity_mse,IQP (parity),12,200,1.0,512,0.1,204,130,135,600,600,medium,32,4,1,64,600,600,0.4668109756593001,0.0708744908316914,0.04463858533992304,0.021753372338005516
0.8,106,classical_nnn_fields_parity,Ising+fields (NN+NNN),12,200,1.0,512,0.1,204,130,135,600,600,medium,32,4,1,64,600,600,1.025930261169442,0.05073848712088691,0.037113301286821436,0.020587647246824412
0.8,106,classical_dense_fields_xent,Dense Ising+fields (xent),12,200,1.0,512,0.1,204,130,135,600,600,medium,32,4,1,64,600,600,1.0646555110754203,0.05186216810786136,0.03787150196880246,0.020872328814556945
0.8,106,classical_transformer_mle,AR Transformer (MLE),12,200,1.0,512,0.1,204,130,135,600,600,medium,32,4,1,64,600,600,0.9033901045430562,0.04762296129217695,0.03628860836583347,0.020866089126857085
0.8,106,classical_maxent_parity,"MaxEnt parity (P,z)",12,200,1.0,512,0.1,204,130,135,600,600,medium,32,4,1,64,600,600,2.0486617792644046,0.03064542479882811,0.02363562833448215,0.014237021605373105
0.8,107,iqp_parity_mse,IQP (parity),12,200,1.0,512,0.1,204,131,134,600,600,medium,32,4,1,64,600,600,0.7526472568017021,0.06446839427376869,0.04031710711387687,0.01938595414649473
0.8,107,classical_nnn_fields_parity,Ising+fields (NN+NNN),12,200,1.0,512,0.1,204,131,134,600,600,medium,32,4,1,64,600,600,1.0133264075570256,0.05727407639372673,0.04086044082126613,0.021910795085815244
0.8,107,classical_dense_fields_xent,Dense Ising+fields (xent),12,200,1.0,512,0.1,204,131,134,600,600,medium,32,4,1,64,600,600,1.0980555905772997,0.055256981913598006,0.039400245150675584,0.021126608378219724
0.8,107,classical_transformer_mle,AR Transformer (MLE),12,200,1.0,512,0.1,204,131,134,600,600,medium,32,4,1,64,600,600,0.8048420179423852,0.05656424159143776,0.04019062870861548,0.02161738507367544
0.8,107,classical_maxent_parity,"MaxEnt parity (P,z)",12,200,1.0,512,0.1,204,131,134,600,600,medium,32,4,1,64,600,600,2.2099050675358227,0.03264751425296062,0.02338341653259115,0.01302829704328261
0.8,108,iqp_parity_mse,IQP (parity),12,200,1.0,512,0.1,204,140,144,600,600,medium,32,4,1,64,600,600,0.3946034374418347,0.08172863224970765,0.051748180311522146,0.024878787883251804
0.8,108,classical_nnn_fields_parity,Ising+fields (NN+NNN),12,200,1.0,512,0.1,204,140,144,600,600,medium,32,4,1,64,600,600,1.0481435148310787,0.05855172537957452,0.04122909888846152,0.022296774036534555
0.8,108,classical_dense_fields_xent,Dense Ising+fields (xent),12,200,1.0,512,0.1,204,140,144,600,600,medium,32,4,1,64,600,600,0.9858951748258254,0.056594118360714374,0.04114618431603526,0.02257641220189261
0.8,108,classical_transformer_mle,AR Transformer (MLE),12,200,1.0,512,0.1,204,140,144,600,600,medium,32,4,1,64,600,600,0.8741763017190928,0.050540557051869675,0.03808037128650597,0.02166007707161567
0.8,108,classical_maxent_parity,"MaxEnt parity (P,z)",12,200,1.0,512,0.1,204,140,144,600,600,medium,32,4,1,64,600,600,1.608028679083831,0.03918916149991779,0.029271726923174347,0.017181692390259868
0.8,109,iqp_parity_mse,IQP (parity),12,200,1.0,512,0.1,204,127,137,600,600,medium,32,4,1,64,600,600,0.4396628741457641,0.07435893671824824,0.04726932402806665,0.022686350478420287
0.8,109,classical_nnn_fields_parity,Ising+fields (NN+NNN),12,200,1.0,512,0.1,204,127,137,600,600,medium,32,4,1,64,600,600,1.0228453372644841,0.05652871713655992,0.03977978691338136,0.02105805921750099
0.8,109,classical_dense_fields_xent,Dense Ising+fields (xent),12,200,1.0,512,0.1,204,127,137,600,600,medium,32,4,1,64,600,600,1.1406419548466367,0.05575245772929279,0.039685331715658904,0.02121368102992897
0.8,109,classical_transformer_mle,AR Transformer (MLE),12,200,1.0,512,0.1,204,127,137,600,600,medium,32,4,1,64,600,600,0.9646280051961811,0.05228179715957254,0.0380011613495401,0.02061506448008958
0.8,109,classical_maxent_parity,"MaxEnt parity (P,z)",12,200,1.0,512,0.1,204,127,137,600,600,medium,32,4,1,64,600,600,2.0368442038229295,0.031442022812929564,0.023854984435533605,0.014263110453278102
0.8,110,iqp_parity_mse,IQP (parity),12,200,1.0,512,0.1,204,133,136,600,600,medium,32,4,1,64,600,600,0.4375271902337443,0.07384089791127056,0.0468237908648023,0.022792755115965794
0.8,110,classical_nnn_fields_parity,Ising+fields (NN+NNN),12,200,1.0,512,0.1,204,133,136,600,600,medium,32,4,1,64,600,600,1.1046408688105147,0.053156637498262084,0.03807176188462315,0.02086082700123219
0.8,110,classical_dense_fields_xent,Dense Ising+fields (xent),12,200,1.0,512,0.1,204,133,136,600,600,medium,32,4,1,64,600,600,1.0787251426910638,0.05453424467439689,0.039171802721633224,0.02142579409920058
0.8,110,classical_transformer_mle,AR Transformer (MLE),12,200,1.0,512,0.1,204,133,136,600,600,medium,32,4,1,64,600,600,0.8538210343717311,0.05897344062492831,0.041870732911372804,0.02221554490306519
0.8,110,classical_maxent_parity,"MaxEnt parity (P,z)",12,200,1.0,512,0.1,204,133,136,600,600,medium,32,4,1,64,600,600,1.852020259466487,0.03596241671702437,0.026370145879826844,0.015138485609753156
0.9,101,iqp_parity_mse,IQP (parity),12,200,1.0,512,0.1,204,142,110,600,600,medium,32,4,1,64,600,600,0.44611867636031693,0.07166452336491146,0.04546750543869967,0.022489984595786657
0.9,101,classical_nnn_fields_parity,Ising+fields (NN+NNN),12,200,1.0,512,0.1,204,142,110,600,600,medium,32,4,1,64,600,600,1.0512812919069647,0.05159436243098552,0.03748676456496422,0.02090039717939426
0.9,101,classical_dense_fields_xent,Dense Ising+fields (xent),12,200,1.0,512,0.1,204,142,110,600,600,medium,32,4,1,64,600,600,1.0350278219292188,0.053290311403902606,0.038594025428586656,0.02132429677510069
0.9,101,classical_transformer_mle,AR Transformer (MLE),12,200,1.0,512,0.1,204,142,110,600,600,medium,32,4,1,64,600,600,0.8324567534030964,0.048530462623191,0.03623211867417317,0.02047260119762993
0.9,101,classical_maxent_parity,"MaxEnt parity (P,z)",12,200,1.0,512,0.1,204,142,110,600,600,medium,32,4,1,64,600,600,1.9629485199507544,0.030521948839399727,0.021927351446840732,0.012661407122974174
0.9,102,iqp_parity_mse,IQP (parity),12,200,1.0,512,0.1,204,137,117,600,600,medium,32,4,1,64,600,600,0.47955893070519373,0.07401442957693183,0.0469478196629643,0.022894288298211374
0.9,102,classical_nnn_fields_parity,Ising+fields (NN+NNN),12,200,1.0,512,0.1,204,137,117,600,600,medium,32,4,1,64,600,600,1.0728202029228437,0.05422335171873746,0.03893842881759593,0.021355351959858326
0.9,102,classical_dense_fields_xent,Dense Ising+fields (xent),12,200,1.0,512,0.1,204,137,117,600,600,medium,32,4,1,64,600,600,1.1108227742907983,0.05276755907033266,0.03865280603727392,0.021537467680588562
0.9,102,classical_transformer_mle,AR Transformer (MLE),12,200,1.0,512,0.1,204,137,117,600,600,medium,32,4,1,64,600,600,1.6841967283293455,0.04012744318925432,0.027062931838809312,0.015084790773272272
0.9,102,classical_maxent_parity,"MaxEnt parity (P,z)",12,200,1.0,512,0.1,204,137,117,600,600,medium,32,4,1,64,600,600,2.58367399098427,0.023001161505991543,0.01752811935521774,0.010646356162820949
0.9,103,iqp_parity_mse,IQP (parity),12,200,1.0,512,0.1,204,132,120,600,600,medium,32,4,1,64,600,600,0.9888579757120617,0.06189941630392727,0.03718744995804857,0.017371905813437716
0.9,103,classical_nnn_fields_parity,Ising+fields (NN+NNN),12,200,1.0,512,0.1,204,132,120,600,600,medium,32,4,1,64,600,600,1.0706427737570854,0.05272428311932069,0.03727423573874872,0.019934570496809176
0.9,103,classical_dense_fields_xent,Dense Ising+fields (xent),12,200,1.0,512,0.1,204,132,120,600,600,medium,32,4,1,64,600,600,1.1387217273312515,0.049833399371689104,0.035680707832508186,0.019766068611004006
0.9,103,classical_transformer_mle,AR Transformer (MLE),12,200,1.0,512,0.1,204,132,120,600,600,medium,32,4,1,64,600,600,1.0485436807056585,0.043256390911712066,0.03233375457705587,0.01852741911939629
0.9,103,classical_maxent_parity,"MaxEnt parity (P,z)",12,200,1.0,512,0.1,204,132,120,600,600,medium,32,4,1,64,600,600,1.9571283728156899,0.029254772582072576,0.021749157619906867,0.012815879965910144
0.9,104,iqp_parity_mse,IQP (parity),12,200,1.0,512,0.1,204,140,117,600,600,medium,32,4,1,64,600,600,0.6200170417113232,0.07169761858411064,0.04430122547381284,0.021198869357954273
0.9,104,classical_nnn_fields_parity,Ising+fields (NN+NNN),12,200,1.0,512,0.1,204,140,117,600,600,medium,32,4,1,64,600,600,0.9991780093971584,0.05767132335034479,0.04137595024767067,0.02233450003193044
0.9,104,classical_dense_fields_xent,Dense Ising+fields (xent),12,200,1.0,512,0.1,204,140,117,600,600,medium,32,4,1,64,600,600,1.0866834057252004,0.055080110694008214,0.03970836452831009,0.021872693854185693
0.9,104,classical_transformer_mle,AR Transformer (MLE),12,200,1.0,512,0.1,204,140,117,600,600,medium,32,4,1,64,600,600,0.9822505792379856,0.05236621504734832,0.037459191607650905,0.020449740616806395
0.9,104,classical_maxent_parity,"MaxEnt parity (P,z)",12,200,1.0,512,0.1,204,140,117,600,600,medium,32,4,1,64,600,600,2.486624387622912,0.02216104590319271,0.01743368362851811,0.011006300554008166
0.9,105,iqp_parity_mse,IQP (parity),12,200,1.0,512,0.1,204,142,108,600,600,medium,32,4,1,64,600,600,0.5160858411558504,0.06917005031210187,0.044117844934672974,0.02192184038264825
0.9,105,classical_nnn_fields_parity,Ising+fields (NN+NNN),12,200,1.0,512,0.1,204,142,108,600,600,medium,32,4,1,64,600,600,1.0710984106428507,0.04969619084038969,0.03574523595229713,0.0199360091875594
0.9,105,classical_dense_fields_xent,Dense Ising+fields (xent),12,200,1.0,512,0.1,204,142,108,600,600,medium,32,4,1,64,600,600,1.15611600304842,0.050037005967049276,0.03588446132238706,0.019670731351993157
0.9,105,classical_transformer_mle,AR Transformer (MLE),12,200,1.0,512,0.1,204,142,108,600,600,medium,32,4,1,64,600,600,0.9198905657929959,0.04828078945692208,0.035665012135649286,0.02044320987371354
0.9,105,classical_maxent_parity,"MaxEnt parity (P,z)",12,200,1.0,512,0.1,204,142,108,600,600,medium,32,4,1,64,600,600,2.9898252799230445,0.023547597546990606,0.017589026665275086,0.010430774585783316
0.9,106,iqp_parity_mse,IQP (parity),12,200,1.0,512,0.1,204,139,111,600,600,medium,32,4,1,64,600,600,0.5549760475169225,0.06733916619294333,0.04314026109110411,0.021484906008838803
0.9,106,classical_nnn_fields_parity,Ising+fields (NN+NNN),12,200,1.0,512,0.1,204,139,111,600,600,medium,32,4,1,64,600,600,1.1090648553221958,0.04858049080057576,0.035208104401591535,0.019598814633764228
0.9,106,classical_dense_fields_xent,Dense Ising+fields (xent),12,200,1.0,512,0.1,204,139,111,600,600,medium,32,4,1,64,600,600,1.0963319730025027,0.04959265920610983,0.035980517579178056,0.019930846734347155
0.9,106,classical_transformer_mle,AR Transformer (MLE),12,200,1.0,512,0.1,204,139,111,600,600,medium,32,4,1,64,600,600,0.9357236881542521,0.04695142410296151,0.0357965637993495,0.02068680820977134
0.9,106,classical_maxent_parity,"MaxEnt parity (P,z)",12,200,1.0,512,0.1,204,139,111,600,600,medium,32,4,1,64,600,600,2.5780239521958723,0.02342233039904685,0.017614580738261623,0.010574636256094852
0.9,107,iqp_parity_mse,IQP (parity),12,200,1.0,512,0.1,204,137,117,600,600,medium,32,4,1,64,600,600,0.3669971202590812,0.07397034619248882,0.04691060148516046,0.02320183081059652
0.9,107,classical_nnn_fields_parity,Ising+fields (NN+NNN),12,200,1.0,512,0.1,204,137,117,600,600,medium,32,4,1,64,600,600,1.0225927258245093,0.05494389109148275,0.038936670469278435,0.021165139805484505
0.9,107,classical_dense_fields_xent,Dense Ising+fields (xent),12,200,1.0,512,0.1,204,137,117,600,600,medium,32,4,1,64,600,600,1.0388742692472472,0.05314567059257435,0.03804590747601579,0.020801418105404475
0.9,107,classical_transformer_mle,AR Transformer (MLE),12,200,1.0,512,0.1,204,137,117,600,600,medium,32,4,1,64,600,600,0.7753059883420994,0.05416982629389439,0.03799730661171196,0.02015512256889488
0.9,107,classical_maxent_parity,"MaxEnt parity (P,z)",12,200,1.0,512,0.1,204,137,117,600,600,medium,32,4,1,64,600,600,1.9752922714260261,0.024038211963845056,0.018868831055233754,0.011813608145953723
0.9,108,iqp_parity_mse,IQP (parity),12,200,1.0,512,0.1,204,135,125,600,600,medium,32,4,1,64,600,600,0.45675476670729426,0.07027282485331318,0.046024979612638586,0.022938890555204594
0.9,108,classical_nnn_fields_parity,Ising+fields (NN+NNN),12,200,1.0,512,0.1,204,135,125,600,600,medium,32,4,1,64,600,600,1.1352821960178996,0.0510193659399284,0.036692390406344644,0.020207912060255635
0.9,108,classical_dense_fields_xent,Dense Ising+fields (xent),12,200,1.0,512,0.1,204,135,125,600,600,medium,32,4,1,64,600,600,1.1154932413642507,0.04738195203779141,0.035214371521455706,0.019886358694633826
0.9,108,classical_transformer_mle,AR Transformer (MLE),12,200,1.0,512,0.1,204,135,125,600,600,medium,32,4,1,64,600,600,0.7802216777950934,0.05069530116426195,0.03747065469731541,0.02101938945673701
0.9,108,classical_maxent_parity,"MaxEnt parity (P,z)",12,200,1.0,512,0.1,204,135,125,600,600,medium,32,4,1,64,600,600,2.247130190201836,0.026585155835130592,0.019463175194643526,0.011385758169650683
0.9,109,iqp_parity_mse,IQP (parity),12,200,1.0,512,0.1,204,133,127,600,600,medium,32,4,1,64,600,600,0.4527342237332223,0.07358958561904216,0.04627207169836006,0.022264740358415868
0.9,109,classical_nnn_fields_parity,Ising+fields (NN+NNN),12,200,1.0,512,0.1,204,133,127,600,600,medium,32,4,1,64,600,600,0.9902695963234802,0.05810961839283225,0.041333447992128514,0.0220979468711125
0.9,109,classical_dense_fields_xent,Dense Ising+fields (xent),12,200,1.0,512,0.1,204,133,127,600,600,medium,32,4,1,64,600,600,1.0538331149932358,0.055139091885390595,0.039529508335289294,0.02146738697627009
0.9,109,classical_transformer_mle,AR Transformer (MLE),12,200,1.0,512,0.1,204,133,127,600,600,medium,32,4,1,64,600,600,0.7997667705830296,0.05639666351374838,0.040384991386398124,0.02186212987109522
0.9,109,classical_maxent_parity,"MaxEnt parity (P,z)",12,200,1.0,512,0.1,204,133,127,600,600,medium,32,4,1,64,600,600,2.327313087538968,0.03602261072845411,0.02468440087350608,0.013746574644388727
0.9,110,iqp_parity_mse,IQP (parity),12,200,1.0,512,0.1,204,142,117,600,600,medium,32,4,1,64,600,600,0.39939603132446966,0.0718553470467639,0.04723715906453254,0.02376273391816923
0.9,110,classical_nnn_fields_parity,Ising+fields (NN+NNN),12,200,1.0,512,0.1,204,142,117,600,600,medium,32,4,1,64,600,600,1.1635904778104733,0.05229733405335295,0.0369632123681409,0.020159700898873676
0.9,110,classical_dense_fields_xent,Dense Ising+fields (xent),12,200,1.0,512,0.1,204,142,117,600,600,medium,32,4,1,64,600,600,1.0118608154493582,0.05318072888087517,0.038630360043326734,0.02150495985004555
0.9,110,classical_transformer_mle,AR Transformer (MLE),12,200,1.0,512,0.1,204,142,117,600,600,medium,32,4,1,64,600,600,0.8021963431570753,0.049030052163375186,0.037043293776883396,0.02136747649945977
0.9,110,classical_maxent_parity,"MaxEnt parity (P,z)",12,200,1.0,512,0.1,204,142,117,600,600,medium,32,4,1,64,600,600,1.757922826640949,0.031045307697099057,0.023635944699009676,0.014002163423474776
1.0,101,iqp_parity_mse,IQP (parity),12,200,1.0,512,0.1,204,145,89,600,600,medium,32,4,1,64,600,600,0.4561302757885647,0.06389813786215803,0.041606711629144956,0.021270513058866677
1.0,101,classical_nnn_fields_parity,Ising+fields (NN+NNN),12,200,1.0,512,0.1,204,145,89,600,600,medium,32,4,1,64,600,600,1.3076202235327992,0.042990013103895934,0.030759672182328224,0.017216002997009847
1.0,101,classical_dense_fields_xent,Dense Ising+fields (xent),12,200,1.0,512,0.1,204,145,89,600,600,medium,32,4,1,64,600,600,1.19253914586431,0.040907407301188144,0.02979544004725222,0.017348844454147614
1.0,101,classical_transformer_mle,AR Transformer (MLE),12,200,1.0,512,0.1,204,145,89,600,600,medium,32,4,1,64,600,600,0.8244971193565964,0.04120402493338303,0.03152042924986889,0.018789104093476134
1.0,101,classical_maxent_parity,"MaxEnt parity (P,z)",12,200,1.0,512,0.1,204,145,89,600,600,medium,32,4,1,64,600,600,3.4980322141275506,0.014624687754981472,0.011181193778813577,0.006703669847154373
1.0,102,iqp_parity_mse,IQP (parity),12,200,1.0,512,0.1,204,136,108,600,600,medium,32,4,1,64,600,600,0.4377503987024387,0.07316878078984136,0.045920357831047635,0.02244141771395684
1.0,102,classical_nnn_fields_parity,Ising+fields (NN+NNN),12,200,1.0,512,0.1,204,136,108,600,600,medium,32,4,1,64,600,600,1.150541185024586,0.05175640957398913,0.03630843760042694,0.019497756388925324
