seed,curve_key,Q,R_Q,n_aggregated_seeds
111,spectral,36,0.026068131116838523,1
111,parity_sim,36,0.05160155803611442,1
111,parity_hw,36,0.0316317900310757,1
111,mse_sim,36,0.0552382302765851,1
111,mse_hw,36,0.02949576986307153,1
111,target,39,0.0555974657064212,1
111,uniform,39,0.009477450031459167,1
111,spectral,39,0.028197717040221025,1
111,parity_sim,39,0.05552097659101814,1
111,parity_hw,39,0.03415079375174931,1
111,mse_sim,39,0.059452686319624005,1
111,mse_hw,39,0.03187045723445698,1
111,target,42,0.05967231728117194,1
111,uniform,42,0.010202753309916712,1
111,spectral,42,0.030320834840673144,1
111,parity_sim,42,0.05938863204026082,1
111,parity_hw,42,0.03665282050566505,1
111,mse_sim,42,0.06361403397248834,1
111,mse_hw,42,0.03423284469214366,1
111,target,46,0.06506305699286312,1
111,uniform,46,0.01116899826216803,1
111,spectral,46,0.033141637190510505,1
111,parity_sim,46,0.0644671811654951,1
111,parity_hw,46,0.03996280140398475,1
111,mse_sim,46,0.06908206456263678,1
111,mse_hw,46,0.03736374373053503,1
111,target,50,0.07040597476763656,1
111,uniform,50,0.012134299961333125,1
111,spectral,50,0.03595103675440476,1
111,parity_sim,50,0.0694588679857175,1
111,parity_hw,50,0.043243441696668085,1
111,mse_sim,50,0.07446081125528359,1
111,mse_hw,50,0.04047321074114731,1
111,target,54,0.07570174495767569,1
111,uniform,54,0.013098659328220075,1
111,spectral,54,0.03874908804615311,1
111,parity_sim,54,0.07436646460909507,1
111,parity_hw,54,0.046495207556785496,1
111,mse_sim,54,0.07975304020678475,1
111,mse_hw,54,0.04356148895768559,1
111,target,58,0.08095102811055624,1
111,uniform,58,0.014062077282738509,1
111,spectral,58,0.041535845286248964,1
111,parity_sim,58,0.0791926207526241,1
111,parity_hw,58,0.04971855498887145,1
111,mse_sim,58,0.08496140218855482,1
111,mse_hw,58,0.04662881796792976,1
111,target,63,0.08744824421337338,1
111,uniform,63,0.015265027264714348,1
111,spectral,63,0.04500349170593912,1
111,parity_sim,63,0.08511463959178145,1
111,parity_hw,63,0.05370845453431955,1
111,mse_sim,63,0.09135777748854926,1
111,mse_hw,63,0.05043387861143852,1
111,target,68,0.09387506959772059,1
111,uniform,68,0.016466509518726875,1
111,spectral,68,0.048453680106089435,1
111,parity_sim,68,0.09091806681951985,1
111,parity_hw,68,0.05765549670447564,1
111,mse_sim,68,0.09763180673009852,1
111,mse_hw,68,0.05420702784448713,1
111,target,73,0.10023270842193821,1
111,uniform,73,0.01766652583556175,1
111,spectral,73,0.051886514477681805,1
111,parity_sim,73,0.0966073591401243,1
111,parity_hw,73,0.06156050875084811,1
111,mse_sim,73,0.10378798267928427,1
111,mse_hw,73,0.05794871047825953,1
111,target,79,0.1077721998912679,1
111,uniform,79,0.01910461289688498,1
111,spectral,79,0.05598315379456319,1
111,parity_sim,79,0.10328977933473128,1
111,parity_hw,79,0.06619217551827651,1
111,mse_sim,79,0.11102581853417305,1
111,mse_hw,79,0.06239780785892957,1
111,target,85,0.1152157257891094,1
111,uniform,85,0.02054059467069608,1
111,spectral,85,0.06005512919324041,1
